link,link-href,linked,linked-href,pagination,pagination-href
"","","New M88 Smart Watch Wristband Smartband Heart Rate Blood Pressure Monitor Fitness Tracker Bracelet Pedometer for IOS Android PK Mi Band 2 Fitbit","https://www.lazada.com.my/new-m88-smart-watch-wristband-smartband-heart-rate-blood-pressure-monitor-fitness-tracker-bracelet-pedometer-for-ios-android-pk-mi-band-2-fitbit-72945202.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","Band for Fitbit Charge 2 , Hanlesi Soft TPU Silicone Adjustable
Replacement Sport Strap Band for Fitbit Charge2 Smartwatch Heart
Rate Fitness Wristband","https://www.lazada.com.my/band-for-fitbit-charge-2-hanlesi-soft-tpu-silicone-adjustablereplacement-sport-strap-band-for-fitbit-charge2-smartwatch-heartrate-fitness-wristband-28414820.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","TOPWORX F1 Waterproof IP67 Bluetooth 4.0 Health Sport Fitness Smart
Watch Wristband Android IOS With Heart Rate Blood Pressure And
Oxygen","https://www.lazada.com.my/topworx-f1-waterproof-ip67-bluetooth-40-health-sport-fitness-smartwatch-wristband-android-ios-with-heart-rate-blood-pressure-andoxygen-24739626.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","10 pcs Silicone Replacement Watchband Watch Band Strap for Xiaomi Mi Band 2 Smart Bracelet","https://www.lazada.com.my/10-pcs-silicone-replacement-watchband-watch-band-strap-for-xiaomi-mi-band-2-smart-bracelet-14662405.html?ff=1&sc=Eeog","",""
"","","Original Xiaomi MI VR Virtual Reality 3D Glasses Case for Smartphones","https://www.lazada.com.my/original-xiaomi-mi-vr-virtual-reality-3d-glasses-case-for-smartphones-14862223.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","5Pcs Colorful Silicone Wrist Strap Bracelet Replacement watchband
for Miband 2 Xiaomi Mi band 2 strap Wristbands","https://www.lazada.com.my/5pcs-colorful-silicone-wrist-strap-bracelet-replacement-watchbandfor-miband-2-xiaomi-mi-band-2-strap-wristbands-26972846.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Strap for Samsung Galaxy Gear S3 Classic SM-R770 S3 Frontier
SM-R760 SM-R765/Gear S2 R380 R381 R382/ Moto 360 2 46mm 2015/ LG G
Watch/ ASUS Zenwatch 1 2 Men/Pebble Time Smart Watch Sport Silicone
Watch Band","https://www.lazada.com.my/strap-for-samsung-galaxy-gear-s3-classic-sm-r770-s3-frontiersm-r760-sm-r765gear-s2-r380-r381-r382-moto-360-2-46mm-2015-lg-gwatch-asus-zenwatch-1-2-menpebble-time-smart-watch-sport-siliconewatch-band-18684736.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","Gear S3 Watch Band Milanese Magnetic Loop Stainless Steel metal replacement bracelet strap for Gear S3 Frontier/ Gear S3 Classic/ Moto 360 2nd Gen 46mm Smartwatch/ Asus ZenWatch 2","https://www.lazada.com.my/gear-s3-watch-band-milanese-magnetic-loop-stainless-steel-metal-replacement-bracelet-strap-for-gear-s3-frontier-gear-s3-classic-moto-360-2nd-gen-46mm-smartwatch-asus-zenwatch-2-61487563.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","Xiaomi Miband 2 Heart Rate Touch OLED Bluetooth Smartband Wristband (Black) With Screen Protector","https://www.lazada.com.my/xiaomi-miband-2-heart-rate-touch-oled-bluetooth-smartband-wristband-black-with-screen-protector-18129010.html?ff=1&sc=Eeog","",""
"","","iFlashDeal DZ09 Bluetooth Digital Smart Watch Wearables Smart Watch with Hands-Free Call Built-in Camera Bluetooth","https://www.lazada.com.my/iflashdeal-dz09-bluetooth-digital-smart-watch-wearables-smart-watch-with-hands-free-call-built-in-camera-bluetooth-92069906.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","3pcs Silicone Watch Band Wrist Strap For Xiaomi Mi Band Miband 2","https://www.lazada.com.my/3pcs-silicone-watch-band-wrist-strap-for-xiaomi-mi-band-miband-2-70447098.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","niceEshop Heart Rate Watch With Step Calorie Tracker And Sleep Monitor For Sports Gym Running Workout","https://www.lazada.com.my/niceeshop-heart-rate-watch-with-step-calorie-tracker-and-sleep-monitor-for-sports-gym-running-workout-11242394.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","KW18 Sport Smart Watch Heart Rate IPS Full Screen bluetooth
smartwatch Fitness Tracker for IOS Android","https://www.lazada.com.my/kw18-sport-smart-watch-heart-rate-ips-full-screen-bluetoothsmartwatch-fitness-tracker-for-ios-android-29755885.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Metal Strap For Xiaomi Mi Band 2 Miband 2 Easy Install Buckle Design","https://www.lazada.com.my/metal-strap-for-xiaomi-mi-band-2-miband-2-easy-install-buckle-design-15599838.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","iWatch GT08 2.0M Digital Bluetooth Smart Watch (Black)","https://www.lazada.com.my/iwatch-gt08-20m-digital-bluetooth-smart-watch-black-9273781.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band Pulse","https://www.lazada.com.my/mi-band-pulse-98122151.html?ff=1&sc=Eeog","",""
"","","H3 Smart Watch Band Bracelet Heart Rate Monitor Smartband Activity
Fitness Tracker Wristband for IOS Android(Black)","https://www.lazada.com.my/h3-heart-rate-monitor-sleep-fitness-tracker-smart-watch-black-12229801.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","H8 Wristband Bluetooth Smart Watch Pedometer Sleep Monitor
Smartband Fitness Tracker Bracelet For iOS And Android","https://www.lazada.com.my/h8-wristband-bluetooth-smart-watch-pedometer-sleep-monitorsmartband-fitness-tracker-bracelet-for-ios-and-android-30599140.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","iWatch GT08 2.0M Digital Bluetooth Smart Watch (Silver Black)","https://www.lazada.com.my/iwatch-gt08-20m-digital-bluetooth-smart-watch-silver-black-1155983.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","Band M2-plus Smart Fitness Bracelet watch Wristband Message Phone
number shown OLED Touchpad Sleep Monitor Heart Rate Mi Band2 plus
Strap for Android iOS","https://www.lazada.com.my/band-m2-plus-smart-fitness-bracelet-watch-wristband-message-phonenumber-shown-oled-touchpad-sleep-monitor-heart-rate-mi-band2-plusstrap-for-android-ios-30601327.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Ewing VR Box with Bluetooth Remote Controller Version 2.0 Virtual
Game Glasses Cardboard Kit for 4.5 to 6.0 Inch Phone","https://www.lazada.com.my/ewing-vr-box-with-bluetooth-remote-controller-version-20-virtualhame-glasses-cardboard-kit-for-45-60-inch-phone-10080527.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Smart Wristband Bracelet Heart Rate Pulse Meter IP67 Waterproof
Call Reminder Pedometer Fitness Sleep Tracker iOS PK Mi Band","https://www.lazada.com.my/m2-smart-wristband-bracelet-heart-rate-pulse-meter-ip67-waterproofcall-reminder-pedometer-fitness-sleep-tracker-ios-pk-mi-band-30851153.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Replacement Crazy Horse Soft Genuine Leather Strap for Samsung
Galaxy Gear S3 Classic SM-R770 S3 Frontier SM-R760 SM-R765 Smart
Watch Band","https://www.lazada.com.my/replacement-crazy-horse-soft-genuine-leather-strap-for-samsunggalaxy-gear-s3-classic-sm-r770-s3-frontier-sm-r760-sm-r765-smartwatch-band-25416609.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","5Pcs Colorful Silicone Wrist Strap Bracelet Replacement watchband for Miband 2 Xiaomi Mi band 2 strap Wristbands","https://www.lazada.com.my/5pcs-colorful-silicone-wrist-strap-bracelet-replacement-watchband-for-miband-2-xiaomi-mi-band-2-strap-wristbands-26972919.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","2 PCS Silicone Replace Bracelet Wristbands Strap for Xiaomi Mi Band
2/MiBand 2/Xiaomi Band 2/Mi Band 2","https://www.lazada.com.my/2-pcs-silicone-replace-bracelet-wristbands-strap-for-xiaomi-mi-band2miband-2xiaomi-band-2mi-band-2-21489105.html?ff=1&sc=Eeog","",""
"","","For Fitbit Charge 2 Screen Protector 2Pcs Ultra Thin Smart Bracelet Screen Protector Film HD Clear High Light Transmittance Sensitivity Screen Guard for Fitbit Charge 2 Watch","https://www.lazada.com.my/for-fitbit-charge-2-screen-protector-2pcs-ultra-thin-smart-bracelet-screen-protector-film-hd-clear-high-light-transmittance-sensitivity-screen-guard-for-fitbit-charge-2-watch-59661382.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart band M2 Bluetooth4.0 Waterproof IP67 Smart Bracelet Heart Rate Monitor Sleep monitor Wristband for Android iOS","https://www.lazada.com.my/smart-band-m2-bluetooth40-waterproof-ip67-smart-bracelet-heart-rate-monitor-sleep-monitor-wristband-for-android-ios-105781966.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Bluetooth Smart Band M2 Heart Rate Monitor Waterproof IP67
Message/Call Reminder Health Fitness Tracker Wristband Smart
Bracelet for Android iOS","https://www.lazada.com.my/bluetooth-smart-band-m2-heart-rate-monitor-waterproof-ip67messagecall-reminder-health-fitness-tracker-wristband-smartbracelet-for-android-ios-20008220.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","EsoGoal Fitness Tracker Smart Bracelet Bluetooth Heart Rate Monitor Activity Watch Wristband Pedometer Sleep Bracelet Calories Track Step Health Band IP 57 Waterproof Smart Watch for iPhone & Android phones","https://www.lazada.com.my/esogoal-fitness-tracker-smart-bracelet-bluetooth-heart-rate-monitor-activity-watch-wristband-pedometer-sleep-bracelet-calories-track-step-health-band-ip-57-waterproof-smart-watch-for-iphone-amp-android-phones-56169624.html?ff=1&sc=Eeog","",""
"","","Fashion Silicone Diamond Style Replacement Wristband Strap Bracelet Smart Band Accessories for Mi Band 2 Black","https://www.lazada.com.my/fashion-silicone-diamond-style-replacement-wristband-strap-bracelet-smart-band-accessories-for-mi-band-2-black-94693396.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","GS8 Wristband Heart Rate Blood Pressure Monitor Smart Watch with
GPS Trajectory Tracker Support SIM Card For Android and IOS Phone","https://www.lazada.com.my/gs8-wristband-heart-rate-blood-pressure-monitor-smart-watch-withgps-trajectory-tracker-support-sim-card-for-android-and-ios-phone-80474940.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","Silicone Fitness Watch Band Wrist Strap Bracelet For Xiaomi Mi Band
Miband 2","https://www.lazada.com.my/silicone-fitness-watch-band-wrist-strap-bracelet-for-xiaomi-mi-bandmiband-2-20154599.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","3D VR Box Headset Virtual Reality Glasses With Remote Control &
Mi Piston (White)","https://www.lazada.com.my/3d-vr-box-headset-virtual-reality-glasses-with-remote-control-ampmi-piston-white-11088626.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","100% Original Xiaomi Mi Band2 Smart Wristband Bracelet Heart Rate Monitor","https://www.lazada.com.my/100-original-xiaomi-mi-band2-smart-wristband-bracelet-heart-rate-monitor-63938861.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","VR Box II (VER 2.0) 3D Virtual Reality Glasses Headset Gear","https://www.lazada.com.my/vr-box-ii-ver-20-3d-virtual-reality-glasses-headset-gear-9207218.html?ff=1&sc=Eeog","",""
"","","Original Sport Watch Full Screen Smart Watch V8 For Android Match
Smartphone Support TF SIM Card Bluetooth Smartwatch PK GT08 U8","https://www.lazada.com.my/bluetooth-smart-wrist-watch-sim-phone-mate-for-ios-androidsmartphone-black-49084438.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Wristband Heart Rate Monitor Smart Watch Sports Reminder Smart Bracelet For IOS And Android","https://www.lazada.com.my/m2-wristband-heart-rate-monitor-smart-watch-sports-reminder-smart-bracelet-for-ios-and-android-29026779.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","MAXGear H3 Plus Heart Rate Pedometer Fitness Tracker Smartband Wristband Smart Watch-Purple","https://www.lazada.com.my/maxgear-h3-plus-heart-rate-pedometer-fitness-tracker-smartband-wristband-smart-watch-purple-31574450.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Watchband Replacement for Polar M200 Smart Watch with Buckle","https://www.lazada.com.my/watchband-replacement-for-polar-m200-smart-watch-with-buckle-108262081.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Original XIAOMI Mi Band 2 (OLED) Heart Beat Touch Miband V2 Wristband Smartwatch (Black)","https://www.lazada.com.my/original-xiaomi-mi-band-2-oled-heart-beat-touch-miband-v2-wristband-smartwatch-black-22759008.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","JvGood Bluetooth Smart Watch Touch Screen SmartWatch Wrist Watch Support SIM TF Card with Camera for IOS and Android Smartphones(Black)","https://www.lazada.com.my/jvgood-bluetooth-smart-watch-touch-screen-smartwatch-wrist-watch-support-sim-tf-card-with-camera-for-ios-and-android-smartphonesblack-85264536.html?ff=1&sc=Eeog","",""
"","","Stainless Steel Protective Case Holder and Silicone Band Strap for
Xiaomi Mi Band 2","https://www.lazada.com.my/stainless-steel-protective-case-holder-and-silicone-band-strap-forxiaomi-mi-band-2-17562156.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Quick Install Band Silicone Strap Bracelet for Garmin Fenix 5/Approach S60 Watch","https://www.lazada.com.my/quick-install-band-silicone-strap-bracelet-for-garmin-fenix-5approach-s60-watch-98818090.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band 2 OLED Display Touchpad 4.0 Smartband(Black)","https://www.lazada.com.my/mi-band-2-oled-display-touchpad-40-smartbandblack-98834389.html?ff=1&sc=Eeog","",""
"","","Xiaomi Mi Band 2 Smart Bluetooth Wristband (Black)","https://www.lazada.com.my/xiaomi-mi-band-2-smart-bluetooth-wristband-black-11045115.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","F1 Wristband Heart Rate Monitor Smart Watch Blood Pressure Blood
Oxygen Tracker Sports Reminder Smart Bracelet For IOS And Android","https://www.lazada.com.my/f1-wristband-heart-rate-monitor-smart-watch-blood-pressure-bloodoxygen-tracker-sports-reminder-smart-bracelet-for-ios-and-android-25118625.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","EsoGoal Bluetooth Digital Smart Watch Mobile Phone smartwatch Camera GSM SIM Card Wrist Touch Screen Watch for iPhone IOS Samsung Android Smartphones (Black)","https://www.lazada.com.my/esogoal-bluetooth-digital-smart-watch-mobile-phone-smartwatch-camera-gsm-sim-card-wrist-touch-screen-watch-for-iphone-ios-samsung-android-smartphones-black-56149952.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","Replacement Leather Watch Bracelet Strap Band For Xiaomi Huami
Amazfit A1602 CO","https://www.lazada.com.my/replacement-leather-watch-bracelet-strap-band-for-xiaomi-huamiamazfit-a1602-co-55287792.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Wristband Heart Rate Monitor Smart Watch Sports Reminder Smart Bracelet For iOS And Android","https://www.lazada.com.my/m2-wristband-heart-rate-monitor-smart-watch-sports-reminder-smart-bracelet-for-ios-and-android-28256487.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","Xiaomi Huami AMAZFIT Pace Bluetooth 4.0 Sports Smart Watch -
ENGLISH VERSION BLACK","https://www.lazada.com.my/xiaomi-huami-amazfit-pace-bluetooth-40-sports-smart-watch-english-version-black-18439194.html?ff=1&sc=Eeog","",""
"","","QS80 Wristband Heart Rate Monitor Blood Pressure Monitor Smart Watch Sports Reminder Smart Bracelet for IOS And Android","https://www.lazada.com.my/qs80-wristband-heart-rate-monitor-blood-pressure-monitor-smart-watch-sports-reminder-smart-bracelet-for-ios-and-android-92303749.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Smart bracelet Hand Band (sport bracelet smart wristband)heart
rate monitor blue tooth watch water proof for android IOS (Black)","https://www.lazada.com.my/m2-smart-bracelet-hand-band-sport-bracelet-smart-wristbandheartrate-monitor-blue-tooth-watch-water-proof-for-android-ios-black-22201103.html?ff=1&sc=Eeog","",""
"","","GT08 SmartWatch Wearables Smart Watch with Hands-Free Call / Camera / Bluetooth Wireless Connect for Android & iOS Device","https://www.lazada.com.my/gt08-smartwatch-wearables-smart-watch-with-hands-free-call-camera-bluetooth-wireless-connect-for-android-amp-ios-device-13506371.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","iBelieve Dual Charging USB Charger for PS3 Controller","https://www.lazada.com.my/ibelieve-dual-charging-usb-charger-for-ps3-controller-73277374.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Fitbit Charge 2 Heart Rate Fitness Wristband Small - Black (FB407SBKS)","https://www.lazada.com.my/fitbit-charge-2-heart-rate-fitness-wristband-small-black-fb407sbks-18934053.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Betreasure X2 Bluetooth Smart Wristband Heart Rate Bracelet Blood Oxygen Blood Pressure Monitor Smart Bracelet Sport Pedometer IP68 Waterproof Smart Band","https://www.lazada.com.my/betreasure-x2-bluetooth-smart-wristband-heart-rate-bracelet-blood-oxygen-blood-pressure-monitor-smart-bracelet-sport-pedometer-ip68-waterproof-smart-band-63236654.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","JvGood Bluetooth Smart Watch Touch Screen SmartWatch Wrist Watch Support SIM TF Card with Camera for IOS and Android Smartphones(Silver Black)","https://www.lazada.com.my/jvgood-bluetooth-smart-watch-touch-screen-smartwatch-wrist-watch-support-sim-tf-card-with-camera-for-ios-and-android-smartphonessilver-black-85244744.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Xiaomi Huami AMAZFIT Pace Bluetooth 4.0 Sports Smart Watch -
ENGLISH VERSION RED","https://www.lazada.com.my/xiaomi-huami-amazfit-pace-bluetooth-40-sports-smart-watch-english-version-red-18439294.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","M1 Wristband Heart Rate Monitor Smart Watch Water Proof Sports
Reminder Smart Band Fitness Tracker Bracelet","https://www.lazada.com.my/m1-wristband-heart-rate-monitor-smart-watch-water-proof-sportsreminder-smart-band-fitness-tracker-bracelet-30600867.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","ViVue XR05 Bluetooth Smart Watch (Silver) with Fitness Tracker,
Support iOS and Android","https://www.lazada.com.my/vivue-xr05-bluetooth-smart-watch-silver-with-fitness-trackersupport-ios-and-android-24851087.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart Watch A1 for IOS Android Xiaomi Phone PK DZ09 GT08 U8 SmartWatch With Bluetooth Pedometer Electronic Watch","https://www.lazada.com.my/smart-watch-a1-for-ios-android-xiaomi-phone-pk-dz09-gt08-u8-smartwatch-with-bluetooth-pedometer-electronic-watch-49116720.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","iFlashDeal Heart Rate Watch With Step Calorie Tracker And Sleep Monitor For Sports Gym Running Workout","https://www.lazada.com.my/iflashdeal-heart-rate-watch-with-step-calorie-tracker-and-sleep-monitor-for-sports-gym-running-workout-102067386.html?ff=1&sc=Eeog","",""
"","","VR Box II (VER 2.0) 3D Virtual Reality Glasses Headset Gear","https://www.lazada.com.my/vr-box-ii-ver-20-3d-virtual-reality-glasses-headset-gear-9207218.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","MAXGear I5 Plus Waterproof IP65 Bluetooth 4.0 Health Sport Fitness Smart Watch Wristband Android IOS - Red","https://www.lazada.com.my/maxgear-i5-plus-waterproof-ip65-bluetooth-40-health-sport-fitness-smart-watch-wristband-android-ios-red-12305883.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","apple watch Series 2 Band,Venter® for Nike Soft Silicone
Replacement Sport Strap iWatch Band for Apple Watch 42mm All Model
Series 1 and Series 2","https://www.lazada.com.my/apple-watch-series-2-bandventer-for-nike-soft-siliconereplacement-sport-strap-iwatch-band-for-apple-watch-42mm-all-modelseries-1-and-series-2-16011980.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","F1 0.66-inch Bluetooth 4.0 Fitness Tracker Smart Bracelet with
Heart Rate Monitor for IOS Android - Black","https://www.lazada.com.my/f1-066-inch-bluetooth-40-fitness-tracker-smart-bracelet-withheart-rate-monitor-for-ios-android-black-52807699.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band 2 OLED Display Touchpad 4.0 Smartband(Black)","https://www.lazada.com.my/mi-band-2-oled-display-touchpad-40-smartbandblack-98834945.html?ff=1&sc=Eeog","",""
"","","Smart Watch GT08 Clock Sync Notifier Support Sim Card Bluetooth
Connectivity iphone Android Phone Smartwatch Watch","https://www.lazada.com.my/smart-watch-gt08-clock-sync-notifier-support-sim-card-bluetoothconnectivity-iphone-android-phone-smartwatch-watch-16025387.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","GT08 100% Original SmartWatch - New 2.0 Version (Gold)","https://www.lazada.com.my/gt08-100-original-smartwatch-new-20-version-gold-13504318.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Original Sport Watch Full Screen Smart Watch V8 For Android Match
Smartphone Support TF SIM Card Bluetooth Smartwatch PK GT08 U8","https://www.lazada.com.my/bluetooth-smart-wrist-watch-sim-phone-mate-for-ios-androidsmartphone-black-49084438.html?ff=1&sc=Eeog","",""
"","","Fitbit Charge 2 Heart Rate Fitness Wristband Large - Black (FB407SBKL)","https://www.lazada.com.my/fitbit-charge-2-heart-rate-fitness-wristband-large-black-fb407sbkl-18934060.html?ff=1&sc=Eeog","",""
"","","H1 Smart Watch MTK6572 IP68 Waterproof GPS Wifi 3G Heart Rate 4GB +512 MB Smart Watch for Android IOS Camera 500 - Glod","https://www.lazada.com.my/h1-smart-watch-mtk6572-ip68-waterproof-gps-wifi-3g-heart-rate-4gb-512-mb-smart-watch-for-android-ios-camera-500-glod-108900829.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","GT08 SmartWatch Wearables Smart Watch with Hands-Free Call / Camera / Bluetooth Wireless Connect for Android & iOS Device","https://www.lazada.com.my/gt08-smartwatch-wearables-smart-watch-with-hands-free-call-camera-bluetooth-wireless-connect-for-android-amp-ios-device-22756407.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","Fitbit Alta/HR strap buckle Alta replaces wristband twill silicone
strap","https://www.lazada.com.my/fitbit-altahr-strap-buckle-alta-replaces-wristband-twill-siliconestrap-78383071.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band 2 OLED Display Touchpad 4.0 Smartband(Black)","https://www.lazada.com.my/mi-band-2-oled-display-touchpad-40-smartbandblack-98834945.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","BOBOVR Z4 3D Immersive VR Virtual Reality Headset 120FOV 3D Movie Video Game Private Theater","https://www.lazada.com.my/bobovr-z4-3d-immersive-vr-virtual-reality-headset-120fov-3d-movie-video-game-private-theater-17921820.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
